"X","hhid","hhid_2010","year","aez","lat","lon","maize_area_ha_sw","maize_pro_sw","maize_qua_sw_kh","fert_qua_sw","fert_qua_sw_kh","hybrid","farm_income","total_income","sex","mar_stat","age","fam_exp","educ_hoh","hh_size","ad_equ_oecd_mod","HFIAS","HFIA","maize_area_ha","maize_pro","fert_use","fert_qua","fert_qua_kh","maize_qua_kh","e5","e6","credit_acc_hh_sc","acc_ext","heard_new_var","acc_ext_past","heard_new_var_past","overall_match","identification","match_pr_anh","acc_cred","maximum_2m_air_temperature_year","minimum_2m_air_temperature_year","total_precipitation_year","dismarket_km","dismarket_min","ext_km","ext_min","keep_hh","school","mysample","total_income_log","Qair_f_inst_mean_year","Admin_1"
709,31104,11159,2010,"Dry Transitional",-1.556810021,37.10675049,0.3037500083,92.22840118,303.6325989,0,0,0,1080,85080,1,0,65,7,3,5,2.599999905,2,2,0.6075000167,180,0,0,0,296.2962952,1,1,1,0,0,1,1,8,1,1,NA,29.8899498,10.88479996,696.4645996,3,45,16,240,1,1,1,11.35134697,1.23123312,"Machakos"
710,31104,NA,2013,"Dry Transitional",-1.556810021,37.10675049,0.1518750042,204.1712952,1344.337769,0,0,0,5600,269600,1,0,68,10,6,6,3.099999905,14,3,0.3037500083,405,0,0,0,1333.333252,NA,NA,1,1,NA,1,NA,8,1,1,0,31.02083969,9.60243988,826.3139648,3,45,16,240,1,1,1,12.50469494,1.149688959,"Machakos"
711,31105,11160,2010,"Dry Transitional",-1.550709963,37.13256836,0.6075000167,210.7882843,346.976593,0,0,1,90000,152000,0,2,60,14,7,5,2.599999905,0,1,1.215000033,414,0,0,0,340.7407227,1,1,1,0,0,1,1,11,1,1,NA,29.8899498,10.88479996,696.4645996,2,10,16,50,1,1,1,11.93163586,1.23123312,"Machakos"
712,31105,NA,2013,"Dry Transitional",-1.550709963,37.13256836,0.4050000012,403.8858032,997.2489014,0,0,1,17500,77500,0,1,63,17,7,5,2.400000095,6,3,0.8100000024,810,0,0,0,1000,NA,NA,1,1,NA,1,NA,11,1,1,1,31.02083969,9.60243988,826.3139648,2,10,16,50,1,1,1,11.2580328,1.149688959,"Machakos"
713,31106,11338,2010,"Dry Transitional",-1.566470027,37.11497116,0.2814944386,81.22283936,288.5415344,0,0,0,22000,40000,0,3,62,27,4,1,1,0,1,0.5669999719,162,0,0,0,285.7142944,1,1,0,0,0,1,1,6,1,1,NA,29.8899498,10.88479996,696.4645996,2,25,10,150,1,1,1,10.59663486,1.23123312,"Machakos"
714,31106,NA,2013,"Dry Transitional",-1.566470027,37.11497116,0.2025000006,73.42092133,362.5724487,0,0,0,0,36000,0,2,65,30,7,3,2,3,2,0.4050000012,146,0,0,0,360.4938354,NA,NA,0,1,NA,1,NA,6,1,1,0,31.02083969,9.60243988,826.3139648,2,25,10,150,1,1,1,10.49127388,1.149688959,"Machakos"
715,31107,11339,2010,"Dry Transitional",-1.556839943,37.13415909,0.7087500095,150,211.640213,25.4876194,35.96136856,0,36000,156000,1,0,38,6,16,6,2.900000095,2,3,1.417500019,300,1,51,35.97883606,211.640213,1,1,0,0,0,1,1,1,0,2,NA,29.8899498,10.88479996,696.4645996,0.7,10,4,40,0,1,1,11.95761108,1.23123312,"Machakos"
716,31107,NA,2013,"Dry Transitional",-1.556839943,37.13415909,0.4050000012,316.1141968,780.5288696,0,0,1,11500,472450,1,0,75,15,8,6,3.099999905,0,1,0.8100000024,630,0,0,0,777.777771,NA,NA,0,1,NA,1,NA,1,0,2,0,31.02083969,9.60243988,826.3139648,0.7,10,4,40,0,1,1,13.06568718,1.149688959,"Machakos"
717,31110,11342,2010,"Dry Transitional",-1.548769951,37.13325119,0.8100000024,290.8287048,359.0477905,0,0,1,0,240000,1,0,56,32,5,9,4.400000095,9,3,1.620000005,585,0,0,0,361.1111145,1,1,1,0,0,1,1,6,0,2,NA,29.8899498,10.88479996,696.4645996,1,20,1,20,1,1,1,12.38839436,1.23123312,"Machakos"
718,31110,NA,2013,"Dry Transitional",-1.548769951,37.13325119,1.215000033,405.3592834,333.6290283,0,0,1,23000,44600,1,0,59,35,8,9,4.400000095,6,3,2.430000067,792,0,0,0,325.9259033,NA,NA,1,0,NA,1,NA,6,0,2,0,31.02083969,9.60243988,826.3139648,1,20,1,20,1,1,1,10.70548916,1.149688959,"Machakos"
719,31111,11343,2010,"Dry Transitional",-1.559000015,37.10752106,0.1215000078,90,740.7407227,0,0,0,0,20000,0,2,65,29,3,7,3.200000048,17,4,0.2430000156,180,0,0,0,740.7407227,0,1,0,0,0,1,1,10,1,1,NA,29.8899498,10.88479996,696.4645996,6,90,6,90,1,1,1,9.903487206,1.23123312,"Machakos"
720,31111,NA,2013,"Dry Transitional",-1.559000015,37.10752106,0.2839150131,295.2854919,1040.048828,0,0,0,1800,21800,0,2,40,18,4,5,2.799999952,12,4,0.567809999,585,0,0,0,1030.27417,NA,NA,1,1,NA,1,NA,10,1,1,0,31.02083969,9.60243988,826.3139648,6,90,6,90,1,1,1,9.989665031,1.149688959,"Machakos"
721,31112,111337,2010,"Dry Transitional",-1.543949962,37.12324142,0.5087569356,204.1712952,401.3140259,0,0,1,0,159600,1,0,35,10,7,7,3,6,4,1.012500048,405,0,0,0,399.9999695,1,1,1,0,0,0,1,10,1,1,NA,29.8899498,10.88479996,696.4645996,2,30,2,30,1,1,1,11.98042583,1.23123312,"Machakos"
722,31112,NA,2013,"Dry Transitional",-1.543949962,37.12324142,0.5556215644,339.1712952,610.435791,5,8.998930931,0,4800,97200,1,0,35,8,7,7,3,7,3,1.113749981,675,1,10,8.978675842,606.0606079,NA,NA,1,0,NA,0,NA,10,1,1,0,31.02083969,9.60243988,826.3139648,2,30,2,30,1,1,1,11.48452568,1.149688959,"Machakos"
723,31201,112344,2010,"Dry Transitional",-1.383149981,37.12236023,0.4050000012,816.6851807,2016.506592,0,0,1,10000,101000,1,0,42,9,5,8,4.099999905,6,3,0.8100000024,1620,0,0,0,2000,1,1,0,1,1,0,0,11,1,1,NA,30.39616966,11.33868027,700.6009521,4,45,8,90,1,1,1,11.52287579,1.207008719,"Machakos"
724,31201,NA,2013,"Dry Transitional",-1.383149981,37.12236023,0.8141502738,1084.456787,1332.01062,0,0,1,30650,270650,1,0,44,12,8,5,2.799999952,10,3,1.628099918,2160,0,0,0,1326.699951,NA,NA,0,1,NA,0,NA,11,1,1,0,31.87405014,10.21154022,706.2674561,4,45,8,90,1,1,1,12.50858212,1.113726258,"Machakos"
725,31202,112345,2010,"Dry Transitional",-1.301759958,37.08205032,0.4050000012,682.7993774,1685.924438,0,0,1,50000,449000,1,0,52,8,5,12,5.900000095,4,2,0.8100000024,1350,0,0,0,1666.666626,1,1,0,0,1,1,0,11,1,1,NA,30.39616966,11.33868027,700.6009521,2,40,80,800,1,1,1,13.01477814,1.207008719,"Machakos"
726,31202,NA,2013,"Dry Transitional",-1.301759958,37.08205032,0.4050000012,415.0278015,1024.76001,0,0,1,110000,662000,1,0,54,10,5,9,4.400000095,0,1,0.8100000024,810,0,0,0,1000,NA,NA,0,1,NA,1,NA,11,1,1,0,31.87405014,10.21154022,706.2674561,2,40,80,800,1,1,1,13.40302086,1.113726258,"Machakos"
727,31203,112346,2010,"Dry Transitional",-1.315490007,37.09733963,0.149849996,86.72562408,578.7495728,0,0,1,6000,150000,1,0,28,2,8,4,2.099999905,5,3,0.2996999919,171,0,0,0,570.5705566,1,1,1,0,0,1,1,11,1,1,NA,30.39616966,11.33868027,700.6009521,3,45,8,120,1,1,1,11.91839027,1.207008719,"Machakos"
728,31203,NA,2013,"Dry Transitional",-1.315490007,37.09733963,0.1267649978,204.1712952,1610.628296,0,0,1,10600,90600,1,0,31,5,8,3,1.799999952,5,3,0.2535299957,405,0,0,0,1597.444092,NA,NA,1,1,NA,1,NA,11,1,1,0,31.87405014,10.21154022,706.2674561,3,45,8,120,1,1,1,11.41420937,1.113726258,"Machakos"
729,31204,112347,2010,"Dry Transitional",-1.29776001,37.08409882,0.3037500083,265.6796265,874.6654053,0,0,1,54000,93000,1,0,77,35,11,7,3.599999905,4,3,0.6075000167,522,0,0,0,859.2592163,1,1,0,1,0,1,1,3,1,1,NA,30.39616966,11.33868027,700.6009521,15,60,35,150,1,1,1,11.44035435,1.207008719,"Machakos"
730,31204,NA,2013,"Dry Transitional",-1.29776001,37.08409882,0.2025000006,223.8858032,1105.608887,0,0,1,4900,22900,1,0,39,10,12,4,2.099999905,8,3,0.4050000012,450,0,0,0,1111.111084,NA,NA,1,1,NA,1,NA,3,1,1,1,31.87405014,10.21154022,706.2674561,15,60,35,150,1,1,1,10.03889179,1.113726258,"Machakos"
731,31205,112348,2010,"Dry Transitional",-1.383139968,37.12234116,0.2025000006,63.66852188,314.4124451,0,0,1,0,92000,1,2,58,38,7,7,3,14,4,0.4050000012,126,0,0,0,311.1111145,0,0,0,0,0,1,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,15,40,40,120,1,1,1,11.4295435,1.207008719,"Machakos"
732,31205,NA,2013,"Dry Transitional",-1.383139968,37.12234116,1.012500048,1211.657349,1196.698608,0,0,0,47250,47250,0,1,46,35,0,5,2.799999952,9,3,2.025000095,2430,0,0,0,1200,NA,NA,0,1,NA,1,NA,4,1,1,0,31.87405014,10.21154022,706.2674561,15,40,40,120,1,0,1,10.76320839,1.113726258,"Machakos"
733,31206,112373,2010,"Dry Transitional",-1.398079991,37.13824081,0.1620000005,104.2799377,643.7033081,0,0,0,800,87800,1,0,29,7,8,8,3.299999952,13,4,0.324000001,207,0,0,0,638.888916,0,0,0,0,0,1,1,6,0,2,NA,30.39616966,11.33868027,700.6009521,8,120,32,480,1,1,1,11.38281631,1.207008719,"Machakos"
734,31206,NA,2013,"Dry Transitional",-1.398079991,37.13824081,0.4050000012,223.8858032,552.8044434,0,0,1,0,156000,1,0,32,10,14,4,2.099999905,7,3,0.8100000024,450,0,0,0,555.555542,NA,NA,1,1,NA,1,NA,6,0,2,1,31.87405014,10.21154022,706.2674561,8,120,32,480,1,1,1,11.95761108,1.113726258,"Machakos"
735,31207,112374,2010,"Dry Transitional",-1.414209962,37.14485168,0.1012500003,46.11420059,455.4488831,0,0,0,0,26000,0,2,38,17,9,4,1.899999976,16,4,0.2025000006,90,0,0,0,444.444458,0,0,1,0,0,1,1,1,0,2,NA,30.39616966,11.33868027,700.6009521,0.5,30,5,300,0,1,1,10.16585159,1.207008719,"Machakos"
736,31207,NA,2013,"Dry Transitional",-1.414209962,37.14485168,0.2531250119,8.413339615,33.23788452,0,0,0,22450,44050,1,0,56,19,7,10,4.5,3,2,0.5062500238,17,0,0,0,33.58024597,NA,NA,1,0,NA,1,NA,1,0,2,1,31.87405014,10.21154022,706.2674561,0.5,30,5,300,0,1,1,10.6930809,1.113726258,"Machakos"
737,31208,112375,2010,"Dry Transitional",-1.286880016,37.09965897,0.1037569493,69.1713028,666.666687,0,0,1,0,1462000,0,1,49,27,12,4,2.299999952,0,1,0.2025000006,135,0,0,0,666.666687,1,1,1,0,0,1,1,10,1,1,NA,30.39616966,11.33868027,700.6009521,0.2,5,3,10,1,1,1,14.19531631,1.207008719,"Machakos"
738,31208,NA,2013,"Dry Transitional",-1.286880016,37.09965897,0.6225417256,138.3426056,222.222229,0,0,1,0,312000,0,1,52,30,15,6,3.099999905,1,1,1.215000033,270,0,0,0,222.2222137,NA,NA,1,1,NA,1,NA,10,1,1,1,31.87405014,10.21154022,706.2674561,0.2,5,3,10,1,1,1,12.65075874,1.113726258,"Machakos"
739,31209,112376,2010,"Dry Transitional",-1.290179968,37.09859085,0.2025000006,136.1141968,672.1688843,0,0,1,3400,3003400,1,0,56,9,18,7,3.400000095,0,1,0.4050000012,270,0,0,0,666.666687,1,1,1,0,0,1,1,10,1,1,NA,30.39616966,11.33868027,700.6009521,0.2,5,5,60,1,1,1,14.91525555,1.207008719,"Machakos"
740,31209,NA,2013,"Dry Transitional",-1.290179968,37.09859085,1.417500019,1396.114258,984.9130249,0,0,1,55500,3571500,1,0,58,12,18,8,3.900000095,0,1,2.835000038,2790,0,0,0,984.1269531,NA,NA,1,1,NA,1,NA,10,1,1,1,31.87405014,10.21154022,706.2674561,0.2,5,5,60,1,1,1,15.08849621,1.113726258,"Machakos"
741,31211,112378,2010,"Dry Transitional",-1.411859989,37.12913895,1.017513871,548.9135742,539.4654541,0,0,0,26000,646000,1,0,48,17,12,6,3.5,2,2,2.025000095,1080,0,0,0,533.333313,1,1,0,0,0,1,1,10,1,1,NA,30.39616966,11.33868027,700.6009521,4,60,9,180,1,1,1,13.37855434,1.207008719,"Machakos"
742,31211,NA,2013,"Dry Transitional",-1.411859989,37.12913895,1.620000005,410.5710144,253.4389038,0,0,1,30240,3630240,1,0,51,20,12,8,4.099999905,2,2,3.24000001,810,0,0,0,250,NA,NA,0,1,NA,1,NA,10,1,1,0,31.87405014,10.21154022,706.2674561,4,60,9,180,1,1,1,15.10480976,1.113726258,"Machakos"
743,31212,112379,2010,"Dry Transitional",-1.317659974,37.1009903,0.8100000024,548.9135742,677.6710815,0,0,1,10000,118000,1,0,40,15,8,7,3,7,3,1.620000005,1080,0,0,0,666.666687,0,1,1,0,0,1,1,10,1,1,NA,30.39616966,11.33868027,700.6009521,4,60,9,180,1,1,1,11.67844009,1.207008719,"Machakos"
744,31212,NA,2013,"Dry Transitional",-1.317659974,37.1009903,1.215000033,818.9135742,674.0029297,0,0,1,77760,170160,1,0,43,15,8,7,3.200000048,5,3,2.430000067,1620,0,0,0,666.666626,NA,NA,1,1,NA,1,NA,10,1,1,0,31.87405014,10.21154022,706.2674561,4,60,9,180,1,1,1,12.04449463,1.113726258,"Machakos"
745,31301,11313,2010,"Dry Transitional",-1.44472003,37.24118042,0.7087500095,463.4006958,653.828125,3.413340092,4.815999985,1,8835,55335,1,0,59,20,0,7,3.599999905,5,3,1.417500019,945,1,7,4.938271523,666.666687,1,1,0,0,0,1,1,11,1,1,NA,30.39616966,11.33868027,700.6009521,2,60,15,450,1,0,1,10.9211607,1.207008719,"Machakos"
746,31301,NA,2013,"Dry Transitional",-1.44472003,37.24118042,0.4050000012,200.8287048,495.8733521,50,123.4567871,1,24000,152000,0,2,55,25,8,3,2,6,3,0.8100000024,405,1,100,123.4567871,500,NA,NA,0,1,NA,1,NA,11,1,1,0,31.87405014,10.21154022,706.2674561,2,60,15,450,1,1,1,11.93163586,1.113726258,"Machakos"
747,31302,11314,2010,"Dry Transitional",-1.442790031,37.24784851,0.1974861026,438.8580017,2222.222168,24.38100052,123.4567947,1,0,96000,1,0,38,13,7,5,2.400000095,1,2,0.4050000012,900,1,50,123.4567871,2222.222168,1,1,0,0,0,0,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,1,20,6,120,1,1,1,11.47210312,1.207008719,"Machakos"
748,31302,NA,2013,"Dry Transitional",-1.442790031,37.24784851,0.2075138986,184.4568024,888.888916,0,0,1,0,36000,1,0,99,75,0,2,1.5,0,1,0.4050000012,360,0,0,0,888.888916,NA,NA,0,1,NA,0,NA,4,1,1,0,31.87405014,10.21154022,706.2674561,1,20,6,120,1,0,1,10.49127388,1.113726258,"Machakos"
749,31303,11315,2010,"Dry Transitional",-1.432219982,37.23659897,0.09874305129,175.5431976,1777.77771,3.900959969,39.50617218,1,0,36000,1,0,31,11,8,7,3.200000048,8,4,0.2025000006,360,1,8,39.50617218,1777.777832,0,1,0,0,0,1,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,0.5,20,3,120,1,1,1,10.49127388,1.207008719,"Machakos"
750,31303,NA,2013,"Dry Transitional",-1.432219982,37.23659897,0.2025000006,0,0,13.07427979,64.56434631,1,0,28200,0,2,47,20,3,4,2.099999905,27,4,0.4050000012,0,1,26,64.19753265,0,NA,NA,1,1,NA,1,NA,4,1,1,0,31.87405014,10.21154022,706.2674561,0.5,20,3,120,1,1,1,10.24707699,1.113726258,"Machakos"
751,31304,11316,2010,"Dry Transitional",-1.434370041,37.23883057,0.04518646002,87.77159882,1942.431396,15.97523975,353.5404053,1,5000,41000,1,0,54,37,7,3,1.799999952,7,3,0.09112500399,180,1,32,351.1659546,1975.308594,0,0,0,0,0,1,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,5,30,12,90,1,1,1,10.6213274,1.207008719,"Machakos"
752,31304,NA,2013,"Dry Transitional",-1.434370041,37.23883057,0.2025000006,313.8858032,1550.053345,16.43810081,81.17580414,1,3000,27800,1,2,73,26,1,6,3.099999905,13,3,0.4050000012,630,1,33,81.48148346,1555.555542,NA,NA,0,1,NA,1,NA,4,1,1,0,31.87405014,10.21154022,706.2674561,5,30,12,90,1,1,1,10.23279095,1.113726258,"Machakos"
753,31305,11317,2010,"Dry Transitional",-1.441830039,37.242939,0.324000001,410.5710144,1267.194458,21,64.81481171,1,80000,121000,0,0,44,24,7,7,3.599999905,8,4,0.6480000019,810,1,42,64.81481171,1250,NA,1,1,0,0,1,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,1.5,30,2,30,1,1,1,11.70354557,1.207008719,"Machakos"
754,31305,NA,2013,"Dry Transitional",-1.441830039,37.242939,0.3037500083,535.5432129,1763.105225,7.024760246,23.12678146,1,25100,125750,1,0,52,27,7,6,3.299999952,13,4,0.6075000167,1080,1,14,23.04526711,1777.77771,NA,NA,1,1,NA,1,NA,4,1,1,1,31.87405014,10.21154022,706.2674561,1.5,30,2,30,1,1,1,11.74205112,1.113726258,"Machakos"
755,31306,11318,2010,"Dry Transitional",-1.43896997,37.24716187,0.1012500003,0,0,3.256190062,32.15990067,1,800,90100,1,0,37,14,8,4,2.099999905,5,3,0.2025000006,0,1,6.5,32.09876633,0,0,1,0,0,0,0,1,4,1,1,NA,30.39616966,11.33868027,700.6009521,0.5,10,8,240,1,1,1,11.40867519,1.207008719,"Machakos"
756,31306,NA,2013,"Dry Transitional",-1.43896997,37.24716187,0.3037500083,136.1141968,448.1125793,17.5123806,57.65392685,1,0,6000,0,2,44,16,7,7,3.599999905,14,4,0.6075000167,270,1,35,57.61316681,444.4444275,NA,NA,0,0,NA,0,NA,4,1,1,0,31.87405014,10.21154022,706.2674561,0.5,10,8,240,1,1,1,8.699514389,1.113726258,"Machakos"
757,31307,11319,2010,"Dry Transitional",-1.44501996,37.24246979,0.6075000167,362.2283936,596.2607422,15,24.69135666,1,36000,132000,1,0,55,23,16,5,2.799999952,3,3,1.215000033,720,1,30,24.69135666,592.5925903,0,1,0,0,1,1,0,3,1,1,NA,30.39616966,11.33868027,700.6009521,1,15,13,150,1,1,1,11.79055691,1.207008719,"Machakos"
758,31307,NA,2013,"Dry Transitional",-1.44501996,37.24246979,0.1620000005,242.3314819,1495.873291,9.074279785,56.01407242,1,2600,135500,0,2,66,27,1,3,2,12,4,0.324000001,486,1,18,55.55555725,1500,NA,NA,0,1,NA,1,NA,3,1,1,1,31.87405014,10.21154022,706.2674561,1,15,13,150,1,1,1,11.81672668,1.113726258,"Machakos"
759,31308,11320,2010,"Dry Transitional",-1.435500026,37.2414093,0.2025000006,36.22283936,178.8782196,0,0,1,0,10000,1,0,55,27,7,4,2.299999952,21,4,0.4050000012,72,0,0,0,177.777771,0,1,1,0,0,0,1,3,1,1,NA,30.39616966,11.33868027,700.6009521,1.5,30,6,120,1,1,1,9.2103405,1.207008719,"Machakos"
760,31308,NA,2013,"Dry Transitional",-1.435500026,37.2414093,0.8100000024,941.6574097,1162.540039,125,154.3209839,1,14450,316450,1,0,52,30,12,4,2.5,0,1,1.620000005,1890,1,250,154.3209839,1166.666626,NA,NA,1,0,NA,0,NA,3,1,1,1,31.87405014,10.21154022,706.2674561,1.5,30,6,120,1,1,1,12.66492081,1.113726258,"Machakos"
761,31309,11321,2010,"Dry Transitional",-1.432299972,37.24459839,1.037569523,461.1419983,444.4444275,25.61899948,24.69135666,1,1800,11800,1,0,83,50,0,14,6.5,9,4,2.025000095,900,1,50,24.69135666,444.4444275,1,1,1,0,1,0,0,4,1,1,NA,30.39616966,11.33868027,700.6009521,0.2,5,2.5,60,1,0,1,9.375854492,1.207008719,"Machakos"
762,31309,NA,2013,"Dry Transitional",-1.432299972,37.24459839,0.7087500095,313.8858032,442.8723755,25,35.27336884,1,500,5400,0,2,50,12,5,2,1.5,13,4,1.417500019,630,1,50,35.27336884,444.4444275,NA,NA,1,0,NA,0,NA,4,1,1,1,31.87405014,10.21154022,706.2674561,0.2,5,2.5,60,1,1,1,8.594154358,1.113726258,"Machakos"
763,31310,11322,2010,"Dry Transitional",-1.440150023,37.2477684,0.4568784833,493.8858032,1081.000366,5.851439953,12.80743122,1,0,45000,1,0,80,22,0,6,3.099999905,13,4,0.9112499952,990,1,12,13.16872406,1086.4198,0,1,1,0,0,0,1,11,1,1,NA,30.39616966,11.33868027,700.6009521,1,30,1,30,1,0,1,10.71441746,1.207008719,"Machakos"
764,31310,NA,2013,"Dry Transitional",-1.440150023,37.2477684,0.2025000006,247.2076721,1220.778564,20,98.76543427,1,600,18600,1,0,35,22,8,5,2.400000095,9,4,0.4050000012,496,1,40,98.76543427,1224.691406,NA,NA,1,1,NA,0,NA,11,1,1,1,31.87405014,10.21154022,706.2674561,1,30,1,30,1,1,1,9.830916405,1.113726258,"Machakos"
765,31311,11323,2010,"Dry Transitional",-1.442890048,37.24169922,0.8100000024,987.7716064,1219.471069,100,123.4567871,1,7000,29000,1,0,74,45,7,2,1.5,10,4,1.620000005,1980,1,200,123.4567871,1222.222168,0,0,1,0,0,1,1,8,1,1,NA,30.39616966,11.33868027,700.6009521,1,30,4,120,1,1,1,10.27505112,1.207008719,"Machakos"
766,31311,NA,2013,"Dry Transitional",-1.442890048,37.24169922,0.5062500238,538.8858032,1064.465698,30,59.25925827,1,5280,9280,0,0,70,54,0,2,1.5,7,3,1.012500048,1080,1,60,59.25925827,1066.666626,NA,NA,1,1,NA,1,NA,8,1,1,1,31.87405014,10.21154022,706.2674561,1,30,4,120,1,0,1,9.135617256,1.113726258,"Machakos"
767,31312,11324,2010,"Dry Transitional",-1.442819953,37.24111938,0.05187847465,92.22840118,1777.777832,1.024760008,19.75308609,0,1500,42700,0,2,84,16,0,6,3.099999905,9,3,0.1012500003,180,1,2,19.75308609,1777.777832,0,1,1,0,0,1,1,11,1,1,NA,30.39616966,11.33868027,700.6009521,2,30,7,100,1,0,1,10.66195393,1.207008719,"Machakos"
768,31312,NA,2013,"Dry Transitional",-1.442819953,37.24111938,0.2025000006,131.6573944,650.1599731,22,108.6419754,1,500,110000,0,2,86,18,2,6,3.099999905,7,3,0.4050000012,270,1,44,108.6419754,666.666687,NA,NA,1,0,NA,1,NA,11,1,1,1,31.87405014,10.21154022,706.2674561,2,30,7,100,1,1,1,11.60823536,1.113726258,"Machakos"
769,31401,11401,2010,"Dry Transitional",-1.470119953,37.26871109,0.3296892345,230.5709991,699.3585815,15.12380028,45.8728981,1,23000,29000,0,2,58,40,8,8,4.099999905,13,4,0.6581250429,450,1,30,45.5840416,683.7606201,1,1,0,0,0,1,1,4,1,1,NA,30.5854702,11.89113998,704.0665283,0.5,5,5,90,1,1,1,10.27505112,1.215377688,"Machakos"
770,31401,NA,2013,"Dry Transitional",-1.470119953,37.26871109,0.4050000012,177.7716064,438.9422302,49,120.9876556,1,0,50400,1,0,50,30,7,10,4.5,14,4,0.8100000024,360,1,98,120.9876556,444.444458,NA,NA,0,1,NA,1,NA,4,1,1,0,32.17177963,11.7198,639.5969238,0.5,5,5,90,1,1,1,10.82774639,1.147797942,"Machakos"
771,31402,11402,2010,"Dry Transitional",-1.475110054,37.27698898,0.3634972274,115.2854996,317.1564636,2,5.502105236,1,0,40000,0,2,43,6,10,1,1,0,1,0.7289999723,225,1,4,5.486968517,308.6419983,0,1,1,0,0,1,1,11,1,1,NA,30.5854702,11.89113998,704.0665283,0.5,20,3,60,1,1,1,10.59663486,1.215377688,"Machakos"
772,31402,NA,2013,"Dry Transitional",-1.475110054,37.27698898,0.5062500238,0,0,2,3.950617075,0,2200,27200,0,2,45,8,10,2,1.5,3,2,1.012500048,0,1,4,3.950617075,0,NA,NA,1,1,NA,1,NA,11,1,1,1,32.17177963,11.7198,639.5969238,0.5,20,3,60,1,1,1,10.21097183,1.147797942,"Machakos"
773,31403,11403,2010,"Dry Transitional",-1.466879964,37.26599121,0.4050000012,636.6851807,1572.062134,50,123.4567871,0,0,35000,1,0,68,26,5,6,3.5,15,4,0.8100000024,1260,1,100,123.4567871,1555.555542,1,0,1,0,0,1,1,11,1,1,NA,30.5854702,11.89113998,704.0665283,2,30,7,105,1,1,1,10.46310329,1.215377688,"Machakos"
774,31403,NA,2013,"Dry Transitional",-1.466879964,37.26599121,2.430000067,6480,2666.666504,0,0,0,61000,1000200,1,0,70,29,7,12,6.5,0,1,4.860000134,12960,0,0,0,2666.666504,NA,NA,1,1,NA,1,NA,11,1,1,0,32.17177963,11.7198,639.5969238,2,30,7,105,1,1,1,13.81571007,1.147797942,"Machakos"
775,31404,11404,2010,"Dry Transitional",-1.468549967,37.25408936,0.1012500003,131.6573944,1300.319946,5.694290161,56.2399025,1,0,80000,1,0,37,15,7,5,2.400000095,15,4,0.2025000006,270,1,11.5,56.79012299,1333.333374,0,1,1,0,0,1,1,4,1,1,NA,30.5854702,11.89113998,704.0665283,0.1,5,5,45,1,1,1,11.28978157,1.215377688,"Machakos"
776,31404,NA,2013,"Dry Transitional",-1.468549967,37.25408936,0.4593854249,433.6281128,943.9309082,12.17761517,26.50849342,1,800,158600,1,0,69,15,10,4,2.5,0,1,0.9112499952,855,1,24.25,26.61179733,938.2716064,NA,NA,1,1,NA,1,NA,4,1,1,1,32.17177963,11.7198,639.5969238,0.1,5,5,45,1,1,1,11.97414017,1.147797942,"Machakos"
777,31405,11405,2010,"Dry Transitional",-1.465350032,37.26325989,0.132612437,24.98643684,188.4169922,5,37.70385361,0,550,65350,1,2,79,58,6,7,3.200000048,11,4,0.2652750015,50.93999863,1,10,37.69672775,192.0271301,1,0,0,0,0,1,1,11,1,1,NA,30.5854702,11.89113998,704.0665283,2,30,5,60,1,1,1,11.08751297,1.215377688,"Machakos"
778,31405,NA,2013,"Dry Transitional",-1.465350032,37.26325989,0.04738499969,18,379.8670349,0,0,0,0,31400,1,2,81,60,8,1,1,21,4,0.09476999938,36,0,0,0,379.8670349,NA,NA,0,0,NA,1,NA,11,1,1,0,32.17177963,11.7198,639.5969238,2,30,5,60,1,1,1,10.35456276,1.147797942,"Machakos"
779,31406,11406,2010,"Dry Transitional",-1.459229946,37.25741959,0.3037500083,155.8287048,513.0162964,2.487619877,8.189694405,1,11480,16480,1,2,60,29,7,1,1,3,2,0.6075000167,315,1,5,8.230452538,518.5184937,NA,NA,1,0,0,1,1,4,1,1,NA,30.5854702,11.89113998,704.0665283,0.5,15,1,40,1,1,1,9.709902763,1.215377688,"Machakos"
780,31406,NA,2013,"Dry Transitional",-1.459229946,37.25741959,0.6075000167,26.33148003,43.34399796,10.97523975,18.0662384,1,150000,153200,1,0,76,52,3,2,1.5,18,4,1.215000033,54,1,22,18.10699463,44.44444275,NA,NA,1,1,NA,1,NA,4,1,1,1,32.17177963,11.7198,639.5969238,0.5,15,1,40,1,1,1,11.93949986,1.147797942,"Machakos"
781,31407,11407,2010,"Dry Transitional",-1.475319982,37.25503159,0.1012500003,68.05709839,672.1688843,6,59.25925827,1,10000,28000,1,0,50,33,7,5,2.799999952,2,3,0.2025000006,135,1,12,59.25925827,666.666687,1,1,1,0,0,1,1,11,1,1,NA,30.5854702,11.89113998,704.0665283,0.5,3,20,45,1,1,1,10.23995972,1.215377688,"Machakos"
